phase,layer,kind,tensor,type,cols,rows,batch,calls,ms
prefill,26,ffn_down,blk.26.ffn_down.weight,Q4_0,11008,4096,32,4,195.685904
prefill,27,q_proj,blk.27.attn_q.weight,Q4_0,4096,4096,32,4,80.017091
prefill,27,k_proj,blk.27.attn_k.weight,Q4_0,4096,4096,32,4,81.038861
prefill,27,v_proj,blk.27.attn_v.weight,Q4_0,4096,4096,32,4,80.397590
prefill,27,o_proj,blk.27.attn_output.weight,Q4_0,4096,4096,32,4,80.009446
prefill,27,ffn_gate,blk.27.ffn_gate.weight,Q4_0,4096,11008,32,4,193.804508
prefill,27,ffn_up,blk.27.ffn_up.weight,Q4_0,4096,11008,32,4,194.712499
prefill,27,ffn_down,blk.27.ffn_down.weight,Q4_0,11008,4096,32,4,190.998520
prefill,28,q_proj,blk.28.attn_q.weight,Q4_0,4096,4096,32,4,80.076740
prefill,28,k_proj,blk.28.attn_k.weight,Q4_0,4096,4096,32,4,79.971083
prefill,28,v_proj,blk.28.attn_v.weight,Q4_0,4096,4096,32,4,80.621136
prefill,28,o_proj,blk.28.attn_output.weight,Q4_0,4096,4096,32,4,80.060198
prefill,28,ffn_gate,blk.28.ffn_gate.weight,Q4_0,4096,11008,32,4,194.182239
prefill,28,ffn_up,blk.28.ffn_up.weight,Q4_0,4096,11008,32,4,193.097801
prefill,28,ffn_down,blk.28.ffn_down.weight,Q4_0,11008,4096,32,4,194.968192
prefill,29,q_proj,blk.29.attn_q.weight,Q4_0,4096,4096,32,4,79.591492
prefill,29,k_proj,blk.29.attn_k.weight,Q4_0,4096,4096,32,4,78.660810
prefill,29,v_proj,blk.29.attn_v.weight,Q4_0,4096,4096,32,4,78.779798
prefill,29,o_proj,blk.29.attn_output.weight,Q4_0,4096,4096,32,4,79.445748
prefill,29,ffn_gate,blk.29.ffn_gate.weight,Q4_0,4096,11008,32,4,195.174950
prefill,29,ffn_up,blk.29.ffn_up.weight,Q4_0,4096,11008,32,4,193.018343
prefill,29,ffn_down,blk.29.ffn_down.weight,Q4_0,11008,4096,32,4,197.742570
prefill,30,q_proj,blk.30.attn_q.weight,Q4_0,4096,4096,32,4,82.717914
prefill,30,k_proj,blk.30.attn_k.weight,Q4_0,4096,4096,32,4,80.241877
prefill,30,v_proj,blk.30.attn_v.weight,Q4_0,4096,4096,32,4,80.108826
prefill,30,o_proj,blk.30.attn_output.weight,Q4_0,4096,4096,32,4,80.624735
prefill,30,ffn_gate,blk.30.ffn_gate.weight,Q4_0,4096,11008,32,4,194.250584
prefill,30,ffn_up,blk.30.ffn_up.weight,Q4_0,4096,11008,32,4,190.895658
prefill,30,ffn_down,blk.30.ffn_down.weight,Q4_0,11008,4096,32,4,192.416027
prefill,31,q_proj,blk.31.attn_q.weight,Q4_0,4096,4096,32,4,80.071659
prefill,31,k_proj,blk.31.attn_k.weight,Q4_0,4096,4096,32,4,80.257558
prefill,31,v_proj,blk.31.attn_v.weight,Q4_0,4096,4096,32,4,79.832193
prefill,31,o_proj,blk.31.attn_output.weight,Q4_0,4096,4096,32,4,80.617375
prefill,31,ffn_gate,blk.31.ffn_gate.weight,Q4_0,4096,11008,32,4,193.836198
prefill,31,ffn_up,blk.31.ffn_up.weight,Q4_0,4096,11008,32,4,192.306899
prefill,31,ffn_down,blk.31.ffn_down.weight,Q4_0,11008,4096,32,4,194.987573
prefill,-1,output,output.weight,Q6_K,4096,32000,1,1,182.239834
decode,0,q_proj,blk.0.attn_q.weight,Q4_0,4096,4096,1,16,10.023369
decode,0,k_proj,blk.0.attn_k.weight,Q4_0,4096,4096,1,16,9.784720
decode,0,v_proj,blk.0.attn_v.weight,Q4_0,4096,4096,1,16,9.799630
decode,0,o_proj,blk.0.attn_output.weight,Q4_0,4096,4096,1,16,10.038362
decode,0,ffn_gate,blk.0.ffn_gate.weight,Q4_0,4096,11008,1,16,31.141172
decode,0,ffn_up,blk.0.ffn_up.weight,Q4_0,4096,11008,1,16,26.969285
decode,0,ffn_down,blk.0.ffn_down.weight,Q4_0,11008,4096,1,16,27.633858
decode,1,q_proj,blk.1.attn_q.weight,Q4_0,4096,4096,1,16,9.829731
decode,1,k_proj,blk.1.attn_k.weight,Q4_0,4096,4096,1,16,9.806406
decode,1,v_proj,blk.1.attn_v.weight,Q4_0,4096,4096,1,16,9.795097
decode,1,o_proj,blk.1.attn_output.weight,Q4_0,4096,4096,1,16,17.066589
decode,1,ffn_gate,blk.1.ffn_gate.weight,Q4_0,4096,11008,1,16,27.042035
decode,1,ffn_up,blk.1.ffn_up.weight,Q4_0,4096,11008,1,16,31.407109
decode,1,ffn_down,blk.1.ffn_down.weight,Q4_0,11008,4096,1,16,27.522884
decode,2,q_proj,blk.2.attn_q.weight,Q4_0,4096,4096,1,16,12.666831
decode,2,k_proj,blk.2.attn_k.weight,Q4_0,4096,4096,1,16,9.782999
decode,2,v_proj,blk.2.attn_v.weight,Q4_0,4096,4096,1,16,13.816947
decode,2,o_proj,blk.2.attn_output.weight,Q4_0,4096,4096,1,16,10.799896
decode,2,ffn_gate,blk.2.ffn_gate.weight,Q4_0,4096,11008,1,16,27.828530
decode,2,ffn_up,blk.2.ffn_up.weight,Q4_0,4096,11008,1,16,26.200098
decode,2,ffn_down,blk.2.ffn_down.weight,Q4_0,11008,4096,1,16,27.541719
decode,3,q_proj,blk.3.attn_q.weight,Q4_0,4096,4096,1,16,9.765535
decode,3,k_proj,blk.3.attn_k.weight,Q4_0,4096,4096,1,16,9.823911
decode,3,v_proj,blk.3.attn_v.weight,Q4_0,4096,4096,1,16,9.794306
decode,3,o_proj,blk.3.attn_output.weight,Q4_0,4096,4096,1,16,9.998064
decode,3,ffn_gate,blk.3.ffn_gate.weight,Q4_0,4096,11008,1,16,27.023917
decode,3,ffn_up,blk.3.ffn_up.weight,Q4_0,4096,11008,1,16,26.197665
decode,3,ffn_down,blk.3.ffn_down.weight,Q4_0,11008,4096,1,16,27.529152
decode,4,q_proj,blk.4.attn_q.weight,Q4_0,4096,4096,1,16,9.778554
decode,4,k_proj,blk.4.attn_k.weight,Q4_0,4096,4096,1,16,9.767076
decode,4,v_proj,blk.4.attn_v.weight,Q4_0,4096,4096,1,16,9.782039
decode,4,o_proj,blk.4.attn_output.weight,Q4_0,4096,4096,1,16,10.741292
decode,4,ffn_gate,blk.4.ffn_gate.weight,Q4_0,4096,11008,1,16,26.186768
decode,4,ffn_up,blk.4.ffn_up.weight,Q4_0,4096,11008,1,16,26.272521
decode,4,ffn_down,blk.4.ffn_down.weight,Q4_0,11008,4096,1,16,28.362259
decode,5,q_proj,blk.5.attn_q.weight,Q4_0,4096,4096,1,16,9.744205
decode,5,k_proj,blk.5.attn_k.weight,Q4_0,4096,4096,1,16,9.765675
decode,5,v_proj,blk.5.attn_v.weight,Q4_0,4096,4096,1,16,13.941545
decode,5,o_proj,blk.5.attn_output.weight,Q4_0,4096,4096,1,16,10.754319
decode,5,ffn_gate,blk.5.ffn_gate.weight,Q4_0,4096,11008,1,16,26.686885
decode,5,ffn_up,blk.5.ffn_up.weight,Q4_0,4096,11008,1,16,26.296271
decode,5,ffn_down,blk.5.ffn_down.weight,Q4_0,11008,4096,1,16,27.902762
decode,6,q_proj,blk.6.attn_q.weight,Q4_0,4096,4096,1,16,9.750984
decode,6,k_proj,blk.6.attn_k.weight,Q4_0,4096,4096,1,16,10.454705
decode,6,v_proj,blk.6.attn_v.weight,Q4_0,4096,4096,1,16,12.178811
decode,6,o_proj,blk.6.attn_output.weight,Q4_0,4096,4096,1,16,15.486443
decode,6,ffn_gate,blk.6.ffn_gate.weight,Q4_0,4096,11008,1,16,32.000893
decode,6,ffn_up,blk.6.ffn_up.weight,Q4_0,4096,11008,1,16,29.443384
decode,6,ffn_down,blk.6.ffn_down.weight,Q4_0,11008,4096,1,16,28.001942
decode,7,q_proj,blk.7.attn_q.weight,Q4_0,4096,4096,1,16,11.000944
decode,7,k_proj,blk.7.attn_k.weight,Q4_0,4096,4096,1,16,9.811244
decode,7,v_proj,blk.7.attn_v.weight,Q4_0,4096,4096,1,16,9.814248
decode,7,o_proj,blk.7.attn_output.weight,Q4_0,4096,4096,1,16,10.017248
decode,7,ffn_gate,blk.7.ffn_gate.weight,Q4_0,4096,11008,1,16,26.782704
decode,7,ffn_up,blk.7.ffn_up.weight,Q4_0,4096,11008,1,16,26.246786
decode,7,ffn_down,blk.7.ffn_down.weight,Q4_0,11008,4096,1,16,27.609914
decode,8,q_proj,blk.8.attn_q.weight,Q4_0,4096,4096,1,16,15.616037
decode,8,k_proj,blk.8.attn_k.weight,Q4_0,4096,4096,1,16,9.782610
decode,8,v_proj,blk.8.attn_v.weight,Q4_0,4096,4096,1,16,9.780326
decode,8,o_proj,blk.8.attn_output.weight,Q4_0,4096,4096,1,16,9.965145
decode,8,ffn_gate,blk.8.ffn_gate.weight,Q4_0,4096,11008,1,16,26.221931
decode,8,ffn_up,blk.8.ffn_up.weight,Q4_0,4096,11008,1,16,26.311877
decode,8,ffn_down,blk.8.ffn_down.weight,Q4_0,11008,4096,1,16,27.479681
decode,9,q_proj,blk.9.attn_q.weight,Q4_0,4096,4096,1,16,9.813927
decode,9,k_proj,blk.9.attn_k.weight,Q4_0,4096,4096,1,16,9.824853
decode,9,v_proj,blk.9.attn_v.weight,Q4_0,4096,4096,1,16,10.438930
decode,9,o_proj,blk.9.attn_output.weight,Q4_0,4096,4096,1,16,9.965946
decode,9,ffn_gate,blk.9.ffn_gate.weight,Q4_0,4096,11008,1,16,26.660414
decode,9,ffn_up,blk.9.ffn_up.weight,Q4_0,4096,11008,1,16,27.215463
decode,9,ffn_down,blk.9.ffn_down.weight,Q4_0,11008,4096,1,16,27.524196
decode,10,q_proj,blk.10.attn_q.weight,Q4_0,4096,4096,1,16,9.825023
decode,10,k_proj,blk.10.attn_k.weight,Q4_0,4096,4096,1,16,10.530076
decode,10,v_proj,blk.10.attn_v.weight,Q4_0,4096,4096,1,16,14.868692
decode,10,o_proj,blk.10.attn_output.weight,Q4_0,4096,4096,1,16,9.988768
decode,10,ffn_gate,blk.10.ffn_gate.weight,Q4_0,4096,11008,1,16,26.681344
decode,10,ffn_up,blk.10.ffn_up.weight,Q4_0,4096,11008,1,16,26.246368
decode,10,ffn_down,blk.10.ffn_down.weight,Q4_0,11008,4096,1,16,28.461255
