phase,layer,kind,tensor,type,cols,rows,batch,calls,ms
decode,11,v_proj,blk.11.attn_v.weight,Q4_0,4096,4096,1,16,14.464018
decode,11,o_proj,blk.11.attn_output.weight,Q4_0,4096,4096,1,16,14.916907
decode,11,ffn_gate,blk.11.ffn_gate.weight,Q4_0,4096,11008,1,16,38.572877
decode,11,ffn_up,blk.11.ffn_up.weight,Q4_0,4096,11008,1,16,38.629002
decode,11,ffn_down,blk.11.ffn_down.weight,Q4_0,11008,4096,1,16,39.759648
decode,12,q_proj,blk.12.attn_q.weight,Q4_0,4096,4096,1,16,14.371791
decode,12,k_proj,blk.12.attn_k.weight,Q4_0,4096,4096,1,16,14.340030
decode,12,v_proj,blk.12.attn_v.weight,Q4_0,4096,4096,1,16,14.412946
decode,12,o_proj,blk.12.attn_output.weight,Q4_0,4096,4096,1,16,14.785359
decode,12,ffn_gate,blk.12.ffn_gate.weight,Q4_0,4096,11008,1,16,38.604307
decode,12,ffn_up,blk.12.ffn_up.weight,Q4_0,4096,11008,1,16,38.897273
decode,12,ffn_down,blk.12.ffn_down.weight,Q4_0,11008,4096,1,16,40.134380
decode,13,q_proj,blk.13.attn_q.weight,Q4_0,4096,4096,1,16,14.781163
decode,13,k_proj,blk.13.attn_k.weight,Q4_0,4096,4096,1,16,15.053812
decode,13,v_proj,blk.13.attn_v.weight,Q4_0,4096,4096,1,16,14.566212
decode,13,o_proj,blk.13.attn_output.weight,Q4_0,4096,4096,1,16,14.914476
decode,13,ffn_gate,blk.13.ffn_gate.weight,Q4_0,4096,11008,1,16,38.556424
decode,13,ffn_up,blk.13.ffn_up.weight,Q4_0,4096,11008,1,16,39.847448
decode,13,ffn_down,blk.13.ffn_down.weight,Q4_0,11008,4096,1,16,39.782302
decode,14,q_proj,blk.14.attn_q.weight,Q4_0,4096,4096,1,16,14.423573
decode,14,k_proj,blk.14.attn_k.weight,Q4_0,4096,4096,1,16,14.430067
decode,14,v_proj,blk.14.attn_v.weight,Q4_0,4096,4096,1,16,14.411745
decode,14,o_proj,blk.14.attn_output.weight,Q4_0,4096,4096,1,16,14.857111
decode,14,ffn_gate,blk.14.ffn_gate.weight,Q4_0,4096,11008,1,16,38.992272
decode,14,ffn_up,blk.14.ffn_up.weight,Q4_0,4096,11008,1,16,41.702445
decode,14,ffn_down,blk.14.ffn_down.weight,Q4_0,11008,4096,1,16,42.699684
decode,15,q_proj,blk.15.attn_q.weight,Q4_0,4096,4096,1,16,14.435310
decode,15,k_proj,blk.15.attn_k.weight,Q4_0,4096,4096,1,16,14.411145
decode,15,v_proj,blk.15.attn_v.weight,Q4_0,4096,4096,1,16,14.488977
decode,15,o_proj,blk.15.attn_output.weight,Q4_0,4096,4096,1,16,14.863672
decode,15,ffn_gate,blk.15.ffn_gate.weight,Q4_0,4096,11008,1,16,41.029004
decode,15,ffn_up,blk.15.ffn_up.weight,Q4_0,4096,11008,1,16,41.611450
decode,15,ffn_down,blk.15.ffn_down.weight,Q4_0,11008,4096,1,16,39.468891
decode,16,q_proj,blk.16.attn_q.weight,Q4_0,4096,4096,1,16,17.216879
decode,16,k_proj,blk.16.attn_k.weight,Q4_0,4096,4096,1,16,14.432814
decode,16,v_proj,blk.16.attn_v.weight,Q4_0,4096,4096,1,16,14.583607
decode,16,o_proj,blk.16.attn_output.weight,Q4_0,4096,4096,1,16,14.941930
decode,16,ffn_gate,blk.16.ffn_gate.weight,Q4_0,4096,11008,1,16,38.552126
decode,16,ffn_up,blk.16.ffn_up.weight,Q4_0,4096,11008,1,16,38.502062
decode,16,ffn_down,blk.16.ffn_down.weight,Q4_0,11008,4096,1,16,39.941711
decode,17,q_proj,blk.17.attn_q.weight,Q4_0,4096,4096,1,16,14.738989
decode,17,k_proj,blk.17.attn_k.weight,Q4_0,4096,4096,1,16,14.424193
decode,17,v_proj,blk.17.attn_v.weight,Q4_0,4096,4096,1,16,14.571062
decode,17,o_proj,blk.17.attn_output.weight,Q4_0,4096,4096,1,16,14.908122
decode,17,ffn_gate,blk.17.ffn_gate.weight,Q4_0,4096,11008,1,16,41.127259
decode,17,ffn_up,blk.17.ffn_up.weight,Q4_0,4096,11008,1,16,38.970476
decode,17,ffn_down,blk.17.ffn_down.weight,Q4_0,11008,4096,1,16,39.812199
decode,18,q_proj,blk.18.attn_q.weight,Q4_0,4096,4096,1,16,17.179592
decode,18,k_proj,blk.18.attn_k.weight,Q4_0,4096,4096,1,16,14.432881
decode,18,v_proj,blk.18.attn_v.weight,Q4_0,4096,4096,1,16,14.518139
decode,18,o_proj,blk.18.attn_output.weight,Q4_0,4096,4096,1,16,14.909074
decode,18,ffn_gate,blk.18.ffn_gate.weight,Q4_0,4096,11008,1,16,40.399124
decode,18,ffn_up,blk.18.ffn_up.weight,Q4_0,4096,11008,1,16,38.816878
decode,18,ffn_down,blk.18.ffn_down.weight,Q4_0,11008,4096,1,16,40.870740
decode,19,q_proj,blk.19.attn_q.weight,Q4_0,4096,4096,1,16,18.667854
decode,19,k_proj,blk.19.attn_k.weight,Q4_0,4096,4096,1,16,14.518504
decode,19,v_proj,blk.19.attn_v.weight,Q4_0,4096,4096,1,16,15.100699
decode,19,o_proj,blk.19.attn_output.weight,Q4_0,4096,4096,1,16,14.876982
decode,19,ffn_gate,blk.19.ffn_gate.weight,Q4_0,4096,11008,1,16,41.546649
decode,19,ffn_up,blk.19.ffn_up.weight,Q4_0,4096,11008,1,16,38.976366
decode,19,ffn_down,blk.19.ffn_down.weight,Q4_0,11008,4096,1,16,42.268084
decode,20,q_proj,blk.20.attn_q.weight,Q4_0,4096,4096,1,16,14.526931
decode,20,k_proj,blk.20.attn_k.weight,Q4_0,4096,4096,1,16,19.842048
decode,20,v_proj,blk.20.attn_v.weight,Q4_0,4096,4096,1,16,15.166716
decode,20,o_proj,blk.20.attn_output.weight,Q4_0,4096,4096,1,16,14.966448
decode,20,ffn_gate,blk.20.ffn_gate.weight,Q4_0,4096,11008,1,16,40.719225
decode,20,ffn_up,blk.20.ffn_up.weight,Q4_0,4096,11008,1,16,40.158640
decode,20,ffn_down,blk.20.ffn_down.weight,Q4_0,11008,4096,1,16,42.481282
decode,21,q_proj,blk.21.attn_q.weight,Q4_0,4096,4096,1,16,14.472168
decode,21,k_proj,blk.21.attn_k.weight,Q4_0,4096,4096,1,16,14.423894
decode,21,v_proj,blk.21.attn_v.weight,Q4_0,4096,4096,1,16,14.377633
decode,21,o_proj,blk.21.attn_output.weight,Q4_0,4096,4096,1,16,14.939187
decode,21,ffn_gate,blk.21.ffn_gate.weight,Q4_0,4096,11008,1,16,40.914308
decode,21,ffn_up,blk.21.ffn_up.weight,Q4_0,4096,11008,1,16,41.546190
decode,21,ffn_down,blk.21.ffn_down.weight,Q4_0,11008,4096,1,16,39.873473
decode,22,q_proj,blk.22.attn_q.weight,Q4_0,4096,4096,1,16,18.640387
decode,22,k_proj,blk.22.attn_k.weight,Q4_0,4096,4096,1,16,14.436765
decode,22,v_proj,blk.22.attn_v.weight,Q4_0,4096,4096,1,16,14.434466
decode,22,o_proj,blk.22.attn_output.weight,Q4_0,4096,4096,1,16,17.608525
decode,22,ffn_gate,blk.22.ffn_gate.weight,Q4_0,4096,11008,1,16,38.578606
decode,22,ffn_up,blk.22.ffn_up.weight,Q4_0,4096,11008,1,16,40.700211
decode,22,ffn_down,blk.22.ffn_down.weight,Q4_0,11008,4096,1,16,42.467868
decode,23,q_proj,blk.23.attn_q.weight,Q4_0,4096,4096,1,16,14.537073
decode,23,k_proj,blk.23.attn_k.weight,Q4_0,4096,4096,1,16,14.521055
decode,23,v_proj,blk.23.attn_v.weight,Q4_0,4096,4096,1,16,18.031285
decode,23,o_proj,blk.23.attn_output.weight,Q4_0,4096,4096,1,16,14.909121
decode,23,ffn_gate,blk.23.ffn_gate.weight,Q4_0,4096,11008,1,16,38.877155
decode,23,ffn_up,blk.23.ffn_up.weight,Q4_0,4096,11008,1,16,39.000057
decode,23,ffn_down,blk.23.ffn_down.weight,Q4_0,11008,4096,1,16,39.957952
decode,24,q_proj,blk.24.attn_q.weight,Q4_0,4096,4096,1,16,14.479828
decode,24,k_proj,blk.24.attn_k.weight,Q4_0,4096,4096,1,16,14.386239
decode,24,v_proj,blk.24.attn_v.weight,Q4_0,4096,4096,1,16,14.338288
decode,24,o_proj,blk.24.attn_output.weight,Q4_0,4096,4096,1,16,14.880125
decode,24,ffn_gate,blk.24.ffn_gate.weight,Q4_0,4096,11008,1,16,38.737682
decode,24,ffn_up,blk.24.ffn_up.weight,Q4_0,4096,11008,1,16,38.555709
decode,24,ffn_down,blk.24.ffn_down.weight,Q4_0,11008,4096,1,16,39.540988
decode,25,q_proj,blk.25.attn_q.weight,Q4_0,4096,4096,1,16,14.434986
decode,25,k_proj,blk.25.attn_k.weight,Q4_0,4096,4096,1,16,14.336159
decode,25,v_proj,blk.25.attn_v.weight,Q4_0,4096,4096,1,16,14.337885
decode,25,o_proj,blk.25.attn_output.weight,Q4_0,4096,4096,1,16,14.873529
decode,25,ffn_gate,blk.25.ffn_gate.weight,Q4_0,4096,11008,1,16,38.611127
decode,25,ffn_up,blk.25.ffn_up.weight,Q4_0,4096,11008,1,16,38.535275
decode,25,ffn_down,blk.25.ffn_down.weight,Q4_0,11008,4096,1,16,39.579678
decode,26,q_proj,blk.26.attn_q.weight,Q4_0,4096,4096,1,16,14.359651
decode,26,k_proj,blk.26.attn_k.weight,Q4_0,4096,4096,1,16,14.354123
decode,26,v_proj,blk.26.attn_v.weight,Q4_0,4096,4096,1,16,14.453457
decode,26,o_proj,blk.26.attn_output.weight,Q4_0,4096,4096,1,16,14.935813
decode,26,ffn_gate,blk.26.ffn_gate.weight,Q4_0,4096,11008,1,16,39.107086
decode,26,ffn_up,blk.26.ffn_up.weight,Q4_0,4096,11008,1,16,38.503804
decode,26,ffn_down,blk.26.ffn_down.weight,Q4_0,11008,4096,1,16,39.629010
decode,27,q_proj,blk.27.attn_q.weight,Q4_0,4096,4096,1,16,14.320323
decode,27,k_proj,blk.27.attn_k.weight,Q4_0,4096,4096,1,16,14.493763
decode,27,v_proj,blk.27.attn_v.weight,Q4_0,4096,4096,1,16,14.441822
decode,27,o_proj,blk.27.attn_output.weight,Q4_0,4096,4096,1,16,15.770186
decode,27,ffn_gate,blk.27.ffn_gate.weight,Q4_0,4096,11008,1,16,38.591021
decode,27,ffn_up,blk.27.ffn_up.weight,Q4_0,4096,11008,1,16,38.433267
decode,27,ffn_down,blk.27.ffn_down.weight,Q4_0,11008,4096,1,16,39.541227
decode,28,q_proj,blk.28.attn_q.weight,Q4_0,4096,4096,1,16,14.416308
decode,28,k_proj,blk.28.attn_k.weight,Q4_0,4096,4096,1,16,14.398380
decode,28,v_proj,blk.28.attn_v.weight,Q4_0,4096,4096,1,16,14.369716
decode,28,o_proj,blk.28.attn_output.weight,Q4_0,4096,4096,1,16,14.883455
decode,28,ffn_gate,blk.28.ffn_gate.weight,Q4_0,4096,11008,1,16,40.686670
decode,28,ffn_up,blk.28.ffn_up.weight,Q4_0,4096,11008,1,16,38.703573
decode,28,ffn_down,blk.28.ffn_down.weight,Q4_0,11008,4096,1,16,39.841557
decode,29,q_proj,blk.29.attn_q.weight,Q4_0,4096,4096,1,16,14.454328
decode,29,k_proj,blk.29.attn_k.weight,Q4_0,4096,4096,1,16,14.379595
decode,29,v_proj,blk.29.attn_v.weight,Q4_0,4096,4096,1,16,14.421817
decode,29,o_proj,blk.29.attn_output.weight,Q4_0,4096,4096,1,16,14.978940
decode,29,ffn_gate,blk.29.ffn_gate.weight,Q4_0,4096,11008,1,16,38.631226
decode,29,ffn_up,blk.29.ffn_up.weight,Q4_0,4096,11008,1,16,38.403972
decode,29,ffn_down,blk.29.ffn_down.weight,Q4_0,11008,4096,1,16,39.689008
decode,30,q_proj,blk.30.attn_q.weight,Q4_0,4096,4096,1,16,14.374384
decode,30,k_proj,blk.30.attn_k.weight,Q4_0,4096,4096,1,16,14.402192
decode,30,v_proj,blk.30.attn_v.weight,Q4_0,4096,4096,1,16,14.420005
decode,30,o_proj,blk.30.attn_output.weight,Q4_0,4096,4096,1,16,14.792576
decode,30,ffn_gate,blk.30.ffn_gate.weight,Q4_0,4096,11008,1,16,38.518136
decode,30,ffn_up,blk.30.ffn_up.weight,Q4_0,4096,11008,1,16,38.540659
decode,30,ffn_down,blk.30.ffn_down.weight,Q4_0,11008,4096,1,16,39.616479
decode,31,q_proj,blk.31.attn_q.weight,Q4_0,4096,4096,1,16,14.425261
decode,31,k_proj,blk.31.attn_k.weight,Q4_0,4096,4096,1,16,14.526094
decode,31,v_proj,blk.31.attn_v.weight,Q4_0,4096,4096,1,16,14.426041
decode,31,o_proj,blk.31.attn_output.weight,Q4_0,4096,4096,1,16,14.913997
decode,31,ffn_gate,blk.31.ffn_gate.weight,Q4_0,4096,11008,1,16,38.554984
decode,31,ffn_up,blk.31.ffn_up.weight,Q4_0,4096,11008,1,16,38.542790
decode,31,ffn_down,blk.31.ffn_down.weight,Q4_0,11008,4096,1,16,39.939176
decode,-1,output,output.weight,Q6_K,4096,32000,1,16,3259.669244
