phase,layer,kind,tensor,type,cols,rows,batch,calls,ms
decode,10,ffn_gate,blk.10.ffn_gate.weight,Q4_0,4096,11008,1,16,38.597629
decode,10,ffn_up,blk.10.ffn_up.weight,Q4_0,4096,11008,1,16,38.812781
decode,10,ffn_down,blk.10.ffn_down.weight,Q4_0,11008,4096,1,16,39.714991
decode,11,q_proj,blk.11.attn_q.weight,Q4_0,4096,4096,1,16,14.598199
decode,11,k_proj,blk.11.attn_k.weight,Q4_0,4096,4096,1,16,14.458519
decode,11,v_proj,blk.11.attn_v.weight,Q4_0,4096,4096,1,16,14.404846
decode,11,o_proj,blk.11.attn_output.weight,Q4_0,4096,4096,1,16,14.709126
decode,11,ffn_gate,blk.11.ffn_gate.weight,Q4_0,4096,11008,1,16,38.748910
decode,11,ffn_up,blk.11.ffn_up.weight,Q4_0,4096,11008,1,16,38.718275
decode,11,ffn_down,blk.11.ffn_down.weight,Q4_0,11008,4096,1,16,39.810387
decode,12,q_proj,blk.12.attn_q.weight,Q4_0,4096,4096,1,16,14.277651
decode,12,k_proj,blk.12.attn_k.weight,Q4_0,4096,4096,1,16,14.295044
decode,12,v_proj,blk.12.attn_v.weight,Q4_0,4096,4096,1,16,14.374309
decode,12,o_proj,blk.12.attn_output.weight,Q4_0,4096,4096,1,16,14.793952
decode,12,ffn_gate,blk.12.ffn_gate.weight,Q4_0,4096,11008,1,16,38.629367
decode,12,ffn_up,blk.12.ffn_up.weight,Q4_0,4096,11008,1,16,38.820323
decode,12,ffn_down,blk.12.ffn_down.weight,Q4_0,11008,4096,1,16,39.697638
decode,13,q_proj,blk.13.attn_q.weight,Q4_0,4096,4096,1,16,14.405808
decode,13,k_proj,blk.13.attn_k.weight,Q4_0,4096,4096,1,16,14.382188
decode,13,v_proj,blk.13.attn_v.weight,Q4_0,4096,4096,1,16,14.459151
decode,13,o_proj,blk.13.attn_output.weight,Q4_0,4096,4096,1,16,14.735083
decode,13,ffn_gate,blk.13.ffn_gate.weight,Q4_0,4096,11008,1,16,39.361433
decode,13,ffn_up,blk.13.ffn_up.weight,Q4_0,4096,11008,1,16,38.742900
decode,13,ffn_down,blk.13.ffn_down.weight,Q4_0,11008,4096,1,16,39.804778
decode,14,q_proj,blk.14.attn_q.weight,Q4_0,4096,4096,1,16,14.366527
decode,14,k_proj,blk.14.attn_k.weight,Q4_0,4096,4096,1,16,14.414005
decode,14,v_proj,blk.14.attn_v.weight,Q4_0,4096,4096,1,16,14.309820
decode,14,o_proj,blk.14.attn_output.weight,Q4_0,4096,4096,1,16,14.790526
decode,14,ffn_gate,blk.14.ffn_gate.weight,Q4_0,4096,11008,1,16,38.736497
decode,14,ffn_up,blk.14.ffn_up.weight,Q4_0,4096,11008,1,16,38.668694
decode,14,ffn_down,blk.14.ffn_down.weight,Q4_0,11008,4096,1,16,39.830377
decode,15,q_proj,blk.15.attn_q.weight,Q4_0,4096,4096,1,16,17.224774
decode,15,k_proj,blk.15.attn_k.weight,Q4_0,4096,4096,1,16,14.282040
decode,15,v_proj,blk.15.attn_v.weight,Q4_0,4096,4096,1,16,14.427638
decode,15,o_proj,blk.15.attn_output.weight,Q4_0,4096,4096,1,16,14.723462
decode,15,ffn_gate,blk.15.ffn_gate.weight,Q4_0,4096,11008,1,16,38.693466
decode,15,ffn_up,blk.15.ffn_up.weight,Q4_0,4096,11008,1,16,38.862341
decode,15,ffn_down,blk.15.ffn_down.weight,Q4_0,11008,4096,1,16,40.583702
decode,16,q_proj,blk.16.attn_q.weight,Q4_0,4096,4096,1,16,14.358159
decode,16,k_proj,blk.16.attn_k.weight,Q4_0,4096,4096,1,16,14.423063
decode,16,v_proj,blk.16.attn_v.weight,Q4_0,4096,4096,1,16,14.321948
decode,16,o_proj,blk.16.attn_output.weight,Q4_0,4096,4096,1,16,14.818107
decode,16,ffn_gate,blk.16.ffn_gate.weight,Q4_0,4096,11008,1,16,38.740935
decode,16,ffn_up,blk.16.ffn_up.weight,Q4_0,4096,11008,1,16,38.671867
decode,16,ffn_down,blk.16.ffn_down.weight,Q4_0,11008,4096,1,16,39.889437
decode,17,q_proj,blk.17.attn_q.weight,Q4_0,4096,4096,1,16,14.376723
decode,17,k_proj,blk.17.attn_k.weight,Q4_0,4096,4096,1,16,14.329907
decode,17,v_proj,blk.17.attn_v.weight,Q4_0,4096,4096,1,16,14.269719
decode,17,o_proj,blk.17.attn_output.weight,Q4_0,4096,4096,1,16,15.213721
decode,17,ffn_gate,blk.17.ffn_gate.weight,Q4_0,4096,11008,1,16,38.682677
decode,17,ffn_up,blk.17.ffn_up.weight,Q4_0,4096,11008,1,16,38.839560
decode,17,ffn_down,blk.17.ffn_down.weight,Q4_0,11008,4096,1,16,39.694254
decode,18,q_proj,blk.18.attn_q.weight,Q4_0,4096,4096,1,16,14.378929
decode,18,k_proj,blk.18.attn_k.weight,Q4_0,4096,4096,1,16,14.418846
decode,18,v_proj,blk.18.attn_v.weight,Q4_0,4096,4096,1,16,14.376036
decode,18,o_proj,blk.18.attn_output.weight,Q4_0,4096,4096,1,16,14.681575
decode,18,ffn_gate,blk.18.ffn_gate.weight,Q4_0,4096,11008,1,16,38.787663
decode,18,ffn_up,blk.18.ffn_up.weight,Q4_0,4096,11008,1,16,38.711602
decode,18,ffn_down,blk.18.ffn_down.weight,Q4_0,11008,4096,1,16,39.814859
decode,19,q_proj,blk.19.attn_q.weight,Q4_0,4096,4096,1,16,14.375442
decode,19,k_proj,blk.19.attn_k.weight,Q4_0,4096,4096,1,16,14.277039
decode,19,v_proj,blk.19.attn_v.weight,Q4_0,4096,4096,1,16,14.274225
decode,19,o_proj,blk.19.attn_output.weight,Q4_0,4096,4096,1,16,14.707492
decode,19,ffn_gate,blk.19.ffn_gate.weight,Q4_0,4096,11008,1,16,38.806420
decode,19,ffn_up,blk.19.ffn_up.weight,Q4_0,4096,11008,1,16,38.890172
decode,19,ffn_down,blk.19.ffn_down.weight,Q4_0,11008,4096,1,16,39.761658
decode,20,q_proj,blk.20.attn_q.weight,Q4_0,4096,4096,1,16,14.278401
decode,20,k_proj,blk.20.attn_k.weight,Q4_0,4096,4096,1,16,14.482222
decode,20,v_proj,blk.20.attn_v.weight,Q4_0,4096,4096,1,16,14.383438
decode,20,o_proj,blk.20.attn_output.weight,Q4_0,4096,4096,1,16,14.767608
decode,20,ffn_gate,blk.20.ffn_gate.weight,Q4_0,4096,11008,1,16,38.751738
decode,20,ffn_up,blk.20.ffn_up.weight,Q4_0,4096,11008,1,16,38.671978
decode,20,ffn_down,blk.20.ffn_down.weight,Q4_0,11008,4096,1,16,39.934392
decode,21,q_proj,blk.21.attn_q.weight,Q4_0,4096,4096,1,16,14.395670
decode,21,k_proj,blk.21.attn_k.weight,Q4_0,4096,4096,1,16,14.382576
decode,21,v_proj,blk.21.attn_v.weight,Q4_0,4096,4096,1,16,14.369733
decode,21,o_proj,blk.21.attn_output.weight,Q4_0,4096,4096,1,16,14.763266
decode,21,ffn_gate,blk.21.ffn_gate.weight,Q4_0,4096,11008,1,16,38.742700
decode,21,ffn_up,blk.21.ffn_up.weight,Q4_0,4096,11008,1,16,38.725349
decode,21,ffn_down,blk.21.ffn_down.weight,Q4_0,11008,4096,1,16,39.820207
decode,22,q_proj,blk.22.attn_q.weight,Q4_0,4096,4096,1,16,14.339184
decode,22,k_proj,blk.22.attn_k.weight,Q4_0,4096,4096,1,16,14.337865
decode,22,v_proj,blk.22.attn_v.weight,Q4_0,4096,4096,1,16,14.383939
decode,22,o_proj,blk.22.attn_output.weight,Q4_0,4096,4096,1,16,14.751202
decode,22,ffn_gate,blk.22.ffn_gate.weight,Q4_0,4096,11008,1,16,38.783836
decode,22,ffn_up,blk.22.ffn_up.weight,Q4_0,4096,11008,1,16,38.699691
decode,22,ffn_down,blk.22.ffn_down.weight,Q4_0,11008,4096,1,16,40.794362
decode,23,q_proj,blk.23.attn_q.weight,Q4_0,4096,4096,1,16,14.288535
decode,23,k_proj,blk.23.attn_k.weight,Q4_0,4096,4096,1,16,14.353833
decode,23,v_proj,blk.23.attn_v.weight,Q4_0,4096,4096,1,16,14.336891
decode,23,o_proj,blk.23.attn_output.weight,Q4_0,4096,4096,1,16,14.757966
decode,23,ffn_gate,blk.23.ffn_gate.weight,Q4_0,4096,11008,1,16,38.677099
decode,23,ffn_up,blk.23.ffn_up.weight,Q4_0,4096,11008,1,16,38.817076
decode,23,ffn_down,blk.23.ffn_down.weight,Q4_0,11008,4096,1,16,39.754875
decode,24,q_proj,blk.24.attn_q.weight,Q4_0,4096,4096,1,16,14.322465
decode,24,k_proj,blk.24.attn_k.weight,Q4_0,4096,4096,1,16,14.421729
decode,24,v_proj,blk.24.attn_v.weight,Q4_0,4096,4096,1,16,14.391505
decode,24,o_proj,blk.24.attn_output.weight,Q4_0,4096,4096,1,16,15.398438
decode,24,ffn_gate,blk.24.ffn_gate.weight,Q4_0,4096,11008,1,16,38.799126
decode,24,ffn_up,blk.24.ffn_up.weight,Q4_0,4096,11008,1,16,38.870011
decode,24,ffn_down,blk.24.ffn_down.weight,Q4_0,11008,4096,1,16,39.847079
decode,25,q_proj,blk.25.attn_q.weight,Q4_0,4096,4096,1,16,14.314939
decode,25,k_proj,blk.25.attn_k.weight,Q4_0,4096,4096,1,16,15.009155
decode,25,v_proj,blk.25.attn_v.weight,Q4_0,4096,4096,1,16,14.418084
decode,25,o_proj,blk.25.attn_output.weight,Q4_0,4096,4096,1,16,14.663230
decode,25,ffn_gate,blk.25.ffn_gate.weight,Q4_0,4096,11008,1,16,38.783375
decode,25,ffn_up,blk.25.ffn_up.weight,Q4_0,4096,11008,1,16,38.752717
decode,25,ffn_down,blk.25.ffn_down.weight,Q4_0,11008,4096,1,16,39.739656
decode,26,q_proj,blk.26.attn_q.weight,Q4_0,4096,4096,1,16,14.422421
decode,26,k_proj,blk.26.attn_k.weight,Q4_0,4096,4096,1,16,14.368990
decode,26,v_proj,blk.26.attn_v.weight,Q4_0,4096,4096,1,16,14.412430
decode,26,o_proj,blk.26.attn_output.weight,Q4_0,4096,4096,1,16,14.765849
decode,26,ffn_gate,blk.26.ffn_gate.weight,Q4_0,4096,11008,1,16,38.953413
decode,26,ffn_up,blk.26.ffn_up.weight,Q4_0,4096,11008,1,16,38.632585
decode,26,ffn_down,blk.26.ffn_down.weight,Q4_0,11008,4096,1,16,39.911799
decode,27,q_proj,blk.27.attn_q.weight,Q4_0,4096,4096,1,16,14.278571
decode,27,k_proj,blk.27.attn_k.weight,Q4_0,4096,4096,1,16,14.311897
decode,27,v_proj,blk.27.attn_v.weight,Q4_0,4096,4096,1,16,14.328224
decode,27,o_proj,blk.27.attn_output.weight,Q4_0,4096,4096,1,16,14.764798
decode,27,ffn_gate,blk.27.ffn_gate.weight,Q4_0,4096,11008,1,16,38.576078
decode,27,ffn_up,blk.27.ffn_up.weight,Q4_0,4096,11008,1,16,38.899410
decode,27,ffn_down,blk.27.ffn_down.weight,Q4_0,11008,4096,1,16,39.661291
decode,28,q_proj,blk.28.attn_q.weight,Q4_0,4096,4096,1,16,14.433572
decode,28,k_proj,blk.28.attn_k.weight,Q4_0,4096,4096,1,16,14.436369
decode,28,v_proj,blk.28.attn_v.weight,Q4_0,4096,4096,1,16,14.377093
decode,28,o_proj,blk.28.attn_output.weight,Q4_0,4096,4096,1,16,14.759129
decode,28,ffn_gate,blk.28.ffn_gate.weight,Q4_0,4096,11008,1,16,38.855099
decode,28,ffn_up,blk.28.ffn_up.weight,Q4_0,4096,11008,1,16,38.608138
decode,28,ffn_down,blk.28.ffn_down.weight,Q4_0,11008,4096,1,16,40.005701
decode,29,q_proj,blk.29.attn_q.weight,Q4_0,4096,4096,1,16,14.427852
decode,29,k_proj,blk.29.attn_k.weight,Q4_0,4096,4096,1,16,14.497172
decode,29,v_proj,blk.29.attn_v.weight,Q4_0,4096,4096,1,16,14.190417
decode,29,o_proj,blk.29.attn_output.weight,Q4_0,4096,4096,1,16,14.836263
decode,29,ffn_gate,blk.29.ffn_gate.weight,Q4_0,4096,11008,1,16,38.726339
decode,29,ffn_up,blk.29.ffn_up.weight,Q4_0,4096,11008,1,16,38.903371
decode,29,ffn_down,blk.29.ffn_down.weight,Q4_0,11008,4096,1,16,39.761274
decode,30,q_proj,blk.30.attn_q.weight,Q4_0,4096,4096,1,16,14.293671
decode,30,k_proj,blk.30.attn_k.weight,Q4_0,4096,4096,1,16,14.375926
decode,30,v_proj,blk.30.attn_v.weight,Q4_0,4096,4096,1,16,14.450496
decode,30,o_proj,blk.30.attn_output.weight,Q4_0,4096,4096,1,16,14.771381
decode,30,ffn_gate,blk.30.ffn_gate.weight,Q4_0,4096,11008,1,16,38.678710
decode,30,ffn_up,blk.30.ffn_up.weight,Q4_0,4096,11008,1,16,38.755805
decode,30,ffn_down,blk.30.ffn_down.weight,Q4_0,11008,4096,1,16,39.879862
decode,31,q_proj,blk.31.attn_q.weight,Q4_0,4096,4096,1,16,14.427708
decode,31,k_proj,blk.31.attn_k.weight,Q4_0,4096,4096,1,16,14.544500
decode,31,v_proj,blk.31.attn_v.weight,Q4_0,4096,4096,1,16,14.316165
decode,31,o_proj,blk.31.attn_output.weight,Q4_0,4096,4096,1,16,14.804560
decode,31,ffn_gate,blk.31.ffn_gate.weight,Q4_0,4096,11008,1,16,38.794496
decode,31,ffn_up,blk.31.ffn_up.weight,Q4_0,4096,11008,1,16,38.802479
decode,31,ffn_down,blk.31.ffn_down.weight,Q4_0,11008,4096,1,16,40.169087
decode,-1,output,output.weight,Q6_K,4096,32000,1,16,2826.569809
